Carrier,OriginAirportID,DestAirportID,OriginAirportName,DestAirportName,OriginState,DestState,OriginCity,DestCity,DepDelay,ArrDelay
AA,13303,14771,Miami International,San Francisco International,FL,CA,Miami,San Francisco,63,72
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,68,59
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-6,-16
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-4,-7
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-1,-10
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,3,-6
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,1,-8
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,34,24
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-5,-9
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-2,-18
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,0
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,17,9
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-1,-16
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-2,-16
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,9,-12
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,6,1
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-4,-16
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-3,-2
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-5,1
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-2,-16
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,33,38
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,3,-3
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,10,12
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,0
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,69,72
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,18,29
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,109,118
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,91,88
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,37,51
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,19,8
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,23,1
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,18,14
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-1,-7
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,6,-1
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,0,0
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,232,221
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,89,79
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,2,-4
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-1,-13
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,97,100
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,60,57
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-2,-9
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,0,-12
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,164,158
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,0,5
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,0,-9
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,61,57
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,2,5
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,19,11
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,8,-2
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,14,12
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,0,-5
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-1,-8
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-2,-4
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,9,9
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,26,20
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,3,11
AA,11298,13871,Dallas/Fort Worth International,Eppley Airfield,TX,NE,Dallas/Fort Worth,Omaha,-1,1
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,-7,-7
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,94,91
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,-6,-20
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,-1,-3
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,0,0
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,8,-1
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,6,-7
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,-2,-10
AA,15376,11298,Tucson International,Dallas/Fort Worth International,AZ,TX,Tucson,Dallas/Fort Worth,2,-9
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,66,72
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-2,-17
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-3,-11
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,140,133
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,132,126
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,13,3
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,70,68
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,23,22
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,144,128
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,1,-11
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-1,-6
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,15,6
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,126,119
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,28,18
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,99,111
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,88,84
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,169,161
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,40,38
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,109,107
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,74,80
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,59,53
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,34,30
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,37,34
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,47,41
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,143,130
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,34,23
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,0,0
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,71,65
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-9,-10
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,34,26
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,34,34
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,60,44
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-2,3
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,30,28
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,80,72
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,41,40
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,68,65
AA,11298,13930,Dallas/Fort Worth International,Chicago O'Hare International,TX,IL,Dallas/Fort Worth,Chicago,-1,-8
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,12,2
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-1,-11
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-2,-12
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-1,-3
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-1,-13
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-3,-8
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,4,-6
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,1,-11
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-1,-12
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-3,-13
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-2,-11
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-4,-11
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,2,-8
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-2,-7
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-5,-17
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,6,3
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,0,-11
AA,11298,10693,Dallas/Fort Worth International,Nashville International,TX,TN,Dallas/Fort Worth,Nashville,-4,-16
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,6,-3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,-6
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,29,16
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-26
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,4,-14
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,137,125
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,-12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-7,-10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,17,1
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,-11
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,-16
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,-17
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,-9
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,-11
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,-5
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,6,10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,9,-5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-28
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,-4
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,11,-8
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,-3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,71,64
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,4,-6
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,54,44
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,9,-8
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,-16
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,66,63
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,4
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,4,-1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-6,9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,89
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,37,34
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,29
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,3,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-5,-2
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,2,2
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,6,-5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-4,30
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-19
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,5,1
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,-2,-12
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,0,-16
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,-6,-27
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,42,18
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,7,-11
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,13,-1
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,-4,-16
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,-5,-1
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,234,222
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,-8,-6
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,0,-10
AA,10423,13930,Austin - Bergstrom International,Chicago O'Hare International,TX,IL,Austin,Chicago,20,19
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,21,30
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,17,3
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,3,14
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,54,44
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,45,34
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,31,12
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,3,-13
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,40,10
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,3,-6
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,-4,0
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,0,-9
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,1,-2
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,17,21
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,4,-12
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,-2,-17
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,38,27
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,13,-14
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,9,-4
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,2,-18
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,0,-7
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,-4,-7
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,8,1
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,-1,-7
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,35,15
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,99,113
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,47,53
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,53,53
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,4,-16
AA,11298,10721,Dallas/Fort Worth International,Logan International,TX,MA,Dallas/Fort Worth,Boston,4,25
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,16,37
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,2,10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,-6
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,3,15
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,19
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,4,8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,7
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,0
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,37,24
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,6,-4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-7,-17
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,-4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,0
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,-4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,8,-2
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,15,-1
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,1
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,-3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,15,20
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,23,22
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,-8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,109,124
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,1,-5
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,10,27
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,-2,-10
